class,cost,ctmi,crv_arc,crv_plane,crv_pro,diss_10,diss_20,diss_25,diss_5,diss_a,rough_10,rough_20,rough_25,rough_5,rough_a,slp_d,sp_10,sp_20,sp_25,sp_5,sp_a,dem_m
not,516.7009888,5.5852499,0.459949,0.173186,-0.286762,0.302198,0.252569,0.258797,0.403541,0.304276,3.9049399,4.97683,5.4337301,3.2056601,4.38029,29.3761997,-7.8068199,-22.9559994,-29.5543995,-1.19238,-15.3774004,804.875
not,182.2330017,4.1588602,2.5083899,1.10811,-1.40028,0.391158,0.355499,0.360507,0.417506,0.381168,3.5929301,5.0269699,5.6154799,2.7027199,4.23453,25.1154003,-9.0597496,-18.4598007,-22.3444004,-2.72943,-13.1483002,899.4650269
not,2352.780029,4.8014498,1.04513,0.903048,-0.142085,0.468818,0.664792,0.736754,0.379185,0.562387,2.8868301,3.4091101,3.6849599,2.28389,3.0662,13.8492002,-0.756348,2.5911901,5.4833999,0.0856934,1.85098,1144.790039
not,8679.900391,6.7881298,0.376308,0.250785,-0.125523,0.513448,0.545808,0.5617,0.490819,0.527944,4.8712802,6.4453802,6.954,3.44485,5.4288802,26.8932991,2.77789,9.73773,15.4587002,0.713684,7.1720099,924.3569946
not,3066.209961,6.4739699,0.167131,0.430466,0.263335,0.537251,0.604725,0.65429,0.438595,0.558715,2.9705901,4.3345199,4.7697701,2.20014,3.5687499,13.0323,-2.0983901,-0.316528,1.42102,-1.18872,-0.545654,875.7579956
not,770.6959839,6.9175601,0.752616,0.58383,-0.168786,0.816812,0.962576,0.923728,0.622203,0.83133,1.4505,3.40466,4.20648,1.0269001,2.52213,1.70161,2.25354,12.7921,19.4622993,0.744141,8.8130198,1139.98999
not,1028.229981,7.6148801,0.0418204,0.0087822,-0.0330382,0.715129,0.774541,0.79093,0.659794,0.735098,2.93332,4.5221801,5.1921802,1.84321,3.62272,5.9115,5.41675,18.1744003,23.7600002,1.5127,12.2159996,890.6259766
not,3362.300049,5.2983999,-0.25047,-0.0580183,0.192452,0.496712,0.620676,0.65584,0.491277,0.566126,3.5701301,4.6697798,4.88937,2.5817699,3.9277599,16.6979008,0.869751,5.7846699,9.6772499,-0.0012207,4.0826101,1157.02002
not,1983.930054,6.7308402,-1.25454,-1.06077,0.193762,0.639749,0.727335,0.765164,0.557517,0.672441,2.6303799,3.2748001,3.44982,2.0450201,2.8499999,10.1500998,-0.973877,3.6719401,6.48492,-0.992249,2.0476799,1008.719971
not,4001.300049,4.9601998,1.1290801,1.6210999,0.492025,0.421437,0.4574,0.506406,0.437294,0.455634,4.5667801,5.8668799,6.2326198,3.61023,5.0691299,32.2535019,-1.3678,-12.5980997,-16.6966991,-0.079834,-7.6856098,876.5029907
not,5353.419922,5.5019002,1.83972,1.32268,-0.517042,0.573418,0.60662,0.60906,0.548107,0.584301,4.62501,6.3429599,6.8351998,3.35937,5.2906299,26.0809002,6.9834599,13.6970997,17.0948009,2.8046899,10.1450005,1010.039978
not,405.3349915,6.6547699,-0.167055,-0.0548524,0.112203,0.408622,0.465449,0.481417,0.414235,0.442431,2.81654,3.77389,4.02986,2.20807,3.2070899,13.0515003,-2.9605701,-4.6340299,-4.2453599,-1.22253,-3.26563,951.7890015
not,3069.340088,8.9016304,-0.710871,-0.515736,0.195136,0.481081,0.443589,0.43869,0.517362,0.470181,3.7960999,5.4089398,6.0899301,2.7176001,4.50314,17.2474995,-4.7531099,-14.7095003,-19.5886002,-1.32916,-10.0951004,909.2180176
not,607.1879883,6.5266399,-0.167282,-0.055791,0.11149,0.647364,0.683441,0.682943,0.582047,0.648949,3.31024,4.4857602,4.9171,2.39855,3.77791,12.3849001,2.5664699,2.64606,3.30829,0.873413,2.3485601,1025.410034
not,4303.390137,4.8821902,1.88124,0.863583,-1.01766,0.595478,0.614422,0.622565,0.619954,0.613105,3.87883,5.6112499,6.1947198,2.59764,4.57061,12.8118,9.39606,23.6674995,30.4293003,3.6257901,16.7796993,853.8129883
not,1103.130005,6.03685,-0.460175,-0.367572,0.092603,0.552586,0.502498,0.462839,0.543261,0.515296,3.32809,3.7146699,3.88867,2.5320401,3.36587,15.9969997,0.407349,-0.666199,-1.11841,-0.0385132,-0.353943,918.7009888
not,424.401001,5.8241401,1.0454299,0.248089,-0.797345,0.653003,0.668967,0.660664,0.660263,0.660724,2.3225501,3.0436201,3.2206299,1.5985399,2.54633,5.0666099,2.3549199,2.3176301,1.88446,1.11847,1.91887,906.6450195
not,5319.910156,5.3416901,-0.6689,-0.621933,0.0469676,0.582779,0.593109,0.537703,0.569883,0.570868,4.3568201,6.35989,7.04357,3.2177701,5.2445102,29.8787994,6.9186401,13.4768,14.5018997,2.1892099,9.2716398,773.3790283
not,5710.850098,5.3931098,0.292818,0.151268,-0.14155,0.535621,0.721361,0.774387,0.527779,0.639787,2.37925,3.0081899,3.3989999,1.71156,2.6245,7.7691202,0.650391,5.6357398,10.1403999,0.275635,4.17554,1153.599976
not,1594.050049,6.8204298,0.0418204,0.106229,0.0644087,0.410019,0.340944,0.32945,0.466803,0.386804,4.8032799,5.77211,6.0489702,3.56339,5.0469398,29.0976009,-1.95306,-14.7264004,-22.1135006,-0.138367,-9.73283,839.5209961
not,8307.200195,5.1026201,0.041745,-0.607253,-0.648998,0.584934,0.593299,0.593634,0.553327,0.581298,3.9983699,5.62851,6.2887802,2.76682,4.67062,20.0443001,1.60541,6.8518701,9.1989098,0.251709,4.4769702,841.0449829
not,2645.51001,5.75453,0.54359,0.0797977,-0.463792,0.561734,0.588716,0.617071,0.537829,0.576337,3.1133599,4.2193899,4.6803598,2.36096,3.5935199,15.9158001,-1.87805,0.433472,2.70239,-1.21417,0.01091,975.190979
not,4514.009766,6.2581701,0.041745,-0.009661,-0.0514061,0.533369,0.607216,0.600718,0.521924,0.565807,3.8987501,4.8034,5.1958399,2.82268,4.1801701,19.0167007,0.846558,2.13025,1.99481,0.268433,1.31001,942.2379761
not,3155.939941,8.8492603,-0.418204,-0.339275,0.0789284,0.467243,0.436771,0.472843,0.492456,0.467328,3.7479501,5.3291702,5.8422198,2.56512,4.37112,15.8601999,-0.788696,-1.23572,-0.471863,-0.214539,-0.677704,1018.340027
not,13989.09961,6.7405601,0.794663,0.137629,-0.657034,0.49734,0.513688,0.508081,0.525157,0.511066,4.9168901,6.5890698,7.10921,3.5269401,5.5355301,28.0081997,0.406128,0.505249,4.9522099,0.7677,1.65782,904.5449829
not,2298.610107,6.9482698,0.543439,0.438074,-0.105364,0.447081,0.447168,0.482257,0.473075,0.462395,3.6268101,5.0401301,5.44418,2.58091,4.1730099,16.0711002,0.420349,2.1333001,3.8696301,0.352844,1.69403,969.8740234
not,10019.2002,6.7726202,0.418128,0.0610833,-0.357045,0.486934,0.436335,0.453402,0.495965,0.468159,4.8250299,6.7660398,7.5995202,3.5823901,5.6932402,31.7217007,-4.16785,-6.9952402,-7.9793701,-1.43622,-5.14467,793.1229858
not,4886.430176,5.8884902,-0.418128,0.617204,1.0353301,0.505751,0.572583,0.623263,0.494447,0.549011,5.1318698,6.7943401,7.4527702,3.9500699,5.8322601,36.8042984,3.4564199,16.3605003,22.6201992,-0.518921,10.4796,889.1690063
not,5504.390137,7.5274401,0.375931,0.286814,-0.0891175,0.476239,0.535094,0.596613,0.501074,0.527255,4.0145602,5.7522802,6.3084402,2.84324,4.72963,19.5527,0.807739,0.864075,1.75287,0.355347,0.945007,901.7340088
not,1451.76001,7.5908799,-0.501543,-0.600979,-0.0994355,0.47496,0.636788,0.68517,0.448741,0.561415,3.0473001,3.8203399,4.1490302,2.20421,3.3052199,11.9757996,-3.8494301,-2.6991,0.781921,-1.17902,-1.7364,966.6900024
wet,33.9749985,7.4655199,-1.04521,0.250922,1.2961299,0.0463288,0.0190463,0.0159776,0.0882298,0.0423956,1.44777,2.2253301,2.5227101,1.16216,1.8394901,3.9576099,-1.53107,-4.7740502,-6.5494399,-0.72168,-3.3940599,627.3800049
wet,7.4281802,8.7229996,0.250772,0.0731103,-0.177661,0.111094,0.090226,0.0530977,0.222215,0.119158,0.7396,1.29441,1.68025,0.4723,1.04664,1.0677,-0.429077,-1.25897,-2.0025599,-0.138428,-0.95726,628.7009888
wet,29.9563007,7.31493,0.292592,0.137216,-0.155376,0.291657,0.0939758,0.0666667,0.699988,0.288072,0.595764,1.52721,1.90289,0.508806,1.13367,1.1438,0.311401,-0.76416,-1.55127,0.328186,-0.418961,629.2089844
wet,12.9814997,7.1385002,0.292743,0.303142,0.0103989,0.0772954,0.0319311,0.0448558,0.147542,0.0754061,1.15104,2.09462,2.3880799,0.665364,1.57478,1.3644201,-0.630188,-2.5483401,-3.5378399,-0.0476685,-1.69101,629.0390015
wet,0,9.7580605,-0.334563,-0.0418317,0.292731,0.116864,0.0284413,0.0268639,0.169784,0.0854881,0.621289,1.65087,2.0840499,0.534406,1.2226599,0.496972,-0.362488,-1.80511,-2.97491,-0.233337,-1.34396,629.1069946
wet,2.0975101,13.2020998,-0.0418204,0,0.0418204,0.193539,0.0432664,0.0360032,0.5,0.193202,0.629422,1.5186501,1.97956,0.396461,1.1310199,0.244003,-0.172546,-1.3070101,-2.4800999,-0.0718994,-1.00789,629.4119873
wet,47.0677986,6.4462099,0.459723,-0.182292,-0.642015,0.0838541,0.0624577,0.058149,0.629004,0.208366,1.70739,2.9821899,3.2047801,0.819952,2.17858,5.54775,-0.918396,-6.7795401,-9.2961998,0.275879,-4.1795702,631.6469727
wet,61.3175011,6.6333199,0.631224,0.417351,-0.213873,0.100501,0.0884211,0.0759109,0.208872,0.118426,2.7007101,3.4145801,3.63361,1.6117001,2.8401501,2.2604899,-4.3057299,-11.8566999,-15.1379995,-0.233826,-7.8835602,633.9229736
wet,7.6310802,8.6686296,-0.0418204,0,0.0418204,0.0348848,0.0197375,0.0145872,0.0420572,0.0278167,1.62546,1.78631,2.11043,1.40622,1.7321,0.955705,-2.6028399,-3.9851699,-5.2793002,-1.37433,-3.31041,571.5
wet,85.0821991,12.6903,-0.0836408,-0.142699,-0.0590582,0.258241,0.061761,0.0430798,0.470002,0.208271,1.20355,2.2056799,2.763,0.947084,1.77983,2.29703,-0.680359,-3.5035999,-5.46838,-0.166016,-2.4545901,572.7869873
wet,55.6593018,8.4640703,-0.81546,0.1223,0.93776,0.157048,0.0977677,0.0938992,0.143212,0.122982,2.1222701,2.42132,2.4951601,1.8728,2.22789,6.1394501,-3.4928601,-5.3432002,-5.7561002,-1.93048,-4.1306601,648.0620117
wet,46.2532997,8.0243702,-0.0000754,-0.0238323,-0.023757,0.400006,0.186046,0.101266,0.533341,0.305165,0.783381,1.05109,1.25377,0.721109,0.952337,2.24979,-0.052124,-0.345703,-0.742798,-0.0397339,-0.29509,572.0079956
wet,25.9689007,6.14747,0.710645,0.540732,-0.169913,0.203046,0.085136,0.0675243,0.305083,0.165197,1.1656899,2.1768799,2.6273501,0.941671,1.7279,3.6714399,-0.94519,-3.73297,-5.6978798,-0.194031,-2.64252,583.8610229
wet,0,7.5395699,-1.00354,-0.0666034,0.936935,0.172835,0.0589087,0.0558929,0.231886,0.129881,1.01572,1.97475,2.2704101,0.824219,1.5212801,3.6502299,-1.06665,-3.086,-4.1785898,-0.566956,-2.22455,582.8109741
wet,5.9545999,10.1843004,-0.154547,-0.0459421,0.108605,0.0732618,0.0335418,0.0458284,0.064517,0.0542873,1.61736,2.7810299,3.16449,0.977905,2.1352,0.875339,-2.14136,-5.99054,-8.2195997,-0.821533,-4.2932601,672.3280029
wet,56.5471001,7.79883,-0.0001507,-0.0335269,-0.0333762,0.327266,0.133331,0.121882,0.428555,0.252759,0.919814,1.26816,1.45573,0.879786,1.13087,2.8181601,-0.83197,-1.8028001,-2.3414299,-0.371704,-1.33698,623.6209717
wet,0,15.9447002,-1.0870301,-0.749054,0.337974,0.172932,0.121469,0.152369,0.194689,0.160365,1.3507299,2.1649499,2.44257,0.909771,1.717,1.50993,-1.7262599,-4.4316401,-5.85535,-0.765137,-3.1946001,631.6129761
wet,0,16.9382,-0.501769,-0.0523056,0.449464,0.223777,0.152113,0.160599,0.263125,0.199903,0.837935,1.49475,1.71071,0.512303,1.1389199,1.33812,-0.786194,-1.75055,-2.3036499,-0.448242,-1.32216,626.0250244
wet,47.3644981,8.1867504,-0.0000754,0,0.0000754,0.471894,0.379296,0.257003,0.444415,0.388152,0.833337,1.01908,1.14569,0.686632,0.921184,1.91285,-0.109741,-0.819458,-1.21515,0.184753,-0.489899,623.5189819
wet,0,16.1109009,-1.42144,-0.595703,0.825738,0.120005,0.0322591,0.0177521,0.176479,0.0866237,0.816355,1.36308,1.72645,0.646616,1.1381201,1.05958,-0.861816,-2.34747,-3.4050901,-0.535583,-1.78749,621.1820068
wet,23.1763992,7.3243799,0.0001507,0.0265658,0.0264151,0.155966,0.0874773,0.0798214,0.333345,0.164153,0.928894,1.7466201,2.0311799,0.698542,1.35131,2.2652099,-0.605286,-2.3333099,-3.1193199,-0.112427,-1.54259,621.4530029
wet,7.6894498,11.3457003,-0.209102,-0.0381267,0.170975,0.031739,0.0077804,0.0403573,0.0784154,0.039573,0.89504,1.76106,2.06216,0.650185,1.34211,1.24824,-0.976807,-2.9040501,-3.9730201,-0.495483,-2.0873401,621.0130005
wet,10.4903002,7.4225202,-0.167206,0.0836408,0.250847,0.0397714,0.0612975,0.071125,0.106059,0.0695633,1.1007,1.96983,2.19578,0.70831,1.49365,2.0536499,-1.08899,-3.03583,-3.7513399,-0.323181,-2.04984,621.1149902
wet,12.4259996,8.4468403,0.0834901,0.0359588,-0.0475312,0.17766,0.0799981,0.0807531,0.354834,0.173311,1.1169,1.85929,2.02528,0.669489,1.41774,1.84352,-0.96344,-3.08356,-3.9869399,-0.13092,-2.0412099,620.1660156
wet,61.2464981,6.61447,0.418128,0.119533,-0.298596,0.222221,0.158729,0.131931,0.391305,0.226047,1.32039,1.7252001,1.89109,1.17256,1.52731,6.8808799,-0.913513,-2.5376599,-3.3492401,-0.292664,-1.77327,620.572998
wet,33.9976997,8.2933702,-0.125537,0.233034,0.358571,0.125577,0.0799002,0.0801505,0.212593,0.124555,1.24272,1.72472,1.90964,1.0998501,1.49423,5.5724902,-1.6415401,-3.4415901,-4.30231,-0.930298,-2.5789299,619.65802
wet,306.7950134,7.6737499,0.355134,0.074066,-0.281068,0.724671,0.631397,0.75316,0.965558,0.768697,0.708993,0.901124,1.2277499,0.621835,0.864925,0.799006,0.467896,0.0599976,-0.0233154,0.371155,0.218933,731.9060059
wet,8.9351501,18.2593002,-0.585297,0.0597243,0.645021,0.0107818,0.0256102,0.0212985,0.0199987,0.0194223,1.6698999,2.5529101,2.8194301,1.02851,2.0176899,1.65995,-2.48721,-6.5538602,-8.5640602,-0.91272,-4.6294599,506.0700073
wet,5.08706,19.4643993,-0.125386,0.196802,0.322188,0.0114497,0.0176635,0.0281129,0.0384593,0.0239213,1.31152,2.3929,2.64081,0.712808,1.76451,0.444463,-1.69312,-5.3443599,-7.2031898,-0.332397,-3.64326,505.1549988
wet,8.9453602,9.1333904,-0.459949,-0.0893724,0.370577,0.0430595,0.0184793,0.0305127,0.099994,0.0480114,1.16011,1.84404,2.13164,0.71834,1.4635299,0.928103,-1.4693,-3.52649,-4.5925899,-0.585358,-2.5434301,504.4440002
wet,15.8381004,9.8506498,-0.501619,-0.297,0.204619,0.0459807,0.0522801,0.057852,0.0839225,0.0600088,1.4684,2.3959601,2.66225,1.0961,1.9056799,2.72646,-2.0780301,-4.34833,-5.6251502,-1.03897,-3.27262,504.8500061
wet,0,17.4330997,-1.33795,-0.427798,0.910153,0.0331987,0.0382516,0.0458381,0.0081986,0.0313718,1.3788199,2.3148799,2.60338,0.970091,1.8168,0.793117,-2.1326301,-4.3203702,-5.6332698,-1.1615,-3.31194,504.4779968
wet,0,8.7830095,0.334525,0.0675705,-0.266955,0.145455,0.100192,0.0747668,0.328366,0.162195,1.05774,1.85533,2.3052499,0.724598,1.4857301,1.58078,-0.706177,-2.8927,-4.5732999,-0.0986633,-2.0677099,504.3420105
wet,133.177002,5.5780602,2.75969,1.01351,-1.7461801,0.53847,0.17949,0.081793,0.661426,0.365295,1.3617001,1.77581,2.3571401,1.2087899,1.67586,6.4695501,1.24402,0.0028687,-1.5069,1.1188999,0.214722,560.3239746
wet,13.8467999,7.4489102,2.29952,0.680799,-1.6187201,0.158417,0.0883981,0.0670863,0.256001,0.142476,1.4099,1.87055,1.96427,1.0273499,1.56802,1.37454,-0.831299,-2.06952,-2.8276401,0.022583,-1.42647,558.5629883
wet,47.6321983,5.7080202,-0.205108,0.305322,0.51043,0.172114,0.10105,0.123492,0.205805,0.150615,1.55038,2.1689999,2.4022801,1.31523,1.85922,5.6865802,-2.68799,-6.4084501,-8.3878202,-1.32031,-4.7011399,716.8930054
wet,47.4771004,10.1744003,-0.0837161,-0.0142347,0.0694814,0.176946,0.114698,0.10903,0.286904,0.171895,1.25104,2.3800399,2.6370399,0.74329,1.7528501,1.04866,-0.63092,-3.6338501,-5.4042401,-0.162292,-2.4578199,704.7520142
wet,0,7.8161101,-1.33795,-0.0770474,1.2609,0.0638317,0.0517258,0.0294126,0.0511382,0.0490271,1.64659,1.89213,2.0040901,1.34755,1.72259,3.4609301,-1.8731101,-3.4279201,-4.1435499,-1.31744,-2.69051,558.3939819
wet,23.0680008,7.4519501,0.209253,0.0753083,-0.133944,0.293488,0.0960884,0.0833358,0.473702,0.236654,0.785818,1.61982,1.85396,0.560753,1.20509,0.99738,-0.0488892,-2.0795901,-3.1845701,0.100342,-1.30318,559.0029907
wet,41.3638992,8.1202602,0.167206,0,-0.167206,0.327266,0.124159,0.0997774,1,0.387801,0.83366,1.6404001,1.87428,0.498948,1.21182,0.511265,0.296875,-1.78857,-2.9256599,0.325684,-1.02292,559.3079834
wet,39.6901016,7.6213899,0.418053,0.207352,-0.210701,0.120877,0.0753021,0.0672051,0.229162,0.123137,1.35151,1.70578,1.84796,0.76871,1.4184901,2.1501,-0.648804,-2.3703599,-3.08777,0.176453,-1.48262,558.5289917
wet,43.0401001,7.1023598,0.250998,0.187537,-0.0634608,0.145166,0.0887617,0.080649,0.287243,0.150455,1.36666,1.7108999,1.8488899,0.75748,1.42098,1.41462,-0.467468,-2.2274799,-2.95679,0.392212,-1.31488,558.697998
wet,2.9248099,21.1889992,-0.125386,0,0.125386,0.0319158,0.0307702,0.0237789,0.0317441,0.0295522,1.67834,2.3533001,2.6638601,1.19278,1.97207,0.434501,-2.2142301,-5.1300001,-6.8649302,-0.870911,-3.77002,559.0029907
wet,12.3709002,14.2761002,-0.376534,-0.231751,0.144783,0.071888,0.0370334,0.0282024,0.166648,0.0759431,1.1275899,1.64136,1.8405401,0.724564,1.33351,1.07319,-0.91156,-2.83813,-3.8001699,-0.341614,-1.97287,558.1560059
wet,0.857747,17.4164009,0,0,0,0,0,0,0,0,1.88553,2.9839799,3.22557,1.39258,2.3719201,0.19061,-2.4788799,-6.4321299,-7.8548002,-0.882202,-4.4120002,557.4790039
wet,18.8153,7.3469601,0.836182,0,-0.836182,0.211769,0.114289,0.0949899,0.384626,0.201419,1.10781,1.56873,1.80172,0.727022,1.30132,2.2147,-0.394653,-1.39905,-2.18347,-0.0037842,-0.995239,558.697998
wet,0,7.0221601,-0.208876,-0.106202,0.102674,0.0896628,0.0294811,0.0136711,0.295474,0.107072,0.920948,1.88252,2.2444799,0.728095,1.44401,1.75439,-0.252502,-2.2720301,-3.6581399,-0.0844116,-1.56677,557.9190063
wet,0,19.9522991,-1.17067,-0.0829264,1.0877399,0.113216,0.0722914,0.0529426,0.250019,0.122117,0.798302,1.38335,1.60193,0.616289,1.09997,2.2009599,-0.692078,-1.63983,-2.37714,-0.573242,-1.32057,558.0889893
wet,17.2082005,6.7027402,0.961492,0.23042,-0.731072,0.317298,0.134056,0.0806091,0.290313,0.205569,0.860576,1.4061199,1.71076,0.761493,1.1847399,2.9350801,-0.0467529,-0.947693,-1.83655,-0.0238647,-0.713715,558.7319946
wet,126.4160004,7.2582698,-0.0419334,0.181978,0.223911,0.185528,0.121658,0.0937177,0.820748,0.305413,1.91422,3.48471,4.10428,1.06206,2.64132,1.21047,-1.1990401,-9.1461496,-14.4131002,0.646362,-6.0279799,484.0899963
wet,94.4944,9.5231304,-0.292667,-0.043241,0.249426,0.20595,0.0841751,0.0798119,0.724137,0.273519,1.5405,3.3553801,3.88011,0.85687,2.4082201,0.628569,-0.377045,-8.2493601,-12.7468004,0.192749,-5.2951002,484.9370117
wet,0,8.1911497,-0.543514,-0.0504016,0.493113,0.0454545,0.0253998,0.0211102,0.0604045,0.0380922,1.54054,4.2104001,4.8042798,1.11629,2.9178801,2.5699799,-2.23926,-12.1431999,-17.4864006,-1.31662,-8.29636,476.7070007
wet,25.9867992,8.6796799,-0.0416697,0.0003116,0.0419812,0.0923211,0.0716332,0.0650266,0.157211,0.096548,1.57774,1.95679,2.04474,0.844559,1.60596,1.16871,-1.909,-4.0693998,-4.93115,-0.347656,-2.8143001,688.0999756
wet,58.7593002,6.4965701,0.459874,0.161087,-0.298786,0.0974374,0.0933792,0.0743972,0.118017,0.0958077,2.08848,2.63151,2.91348,1.49421,2.28192,2.5913301,-4.3210402,-8.4920702,-10.6493998,-1.40765,-6.2175398,686.1350098
wet,43.3695984,9.3787098,-0.501732,0.334529,0.836261,0.150229,0.150899,0.159554,0.14394,0.151155,2.8331399,3.5546,3.90833,2.09899,3.0987699,2.61272,-7.1200299,-15.9793997,-20.6488991,-3.0735199,-11.7054996,392.1759949
wet,87.0363998,6.8666101,-0.58541,-0.104003,0.481407,0.251963,0.240819,0.203978,0.350243,0.261751,1.64495,1.96134,2.0885301,1.2647001,1.73988,3.5774901,-0.833191,-2.02197,-2.8399701,-0.0618896,-1.43925,690.6669922
wet,58.092701,7.46281,0.836182,0.367272,-0.46891,0.0539843,0.0228136,0.0160366,0.115384,0.0520547,2.7158301,3.93543,4.6045399,1.53307,3.1972201,6.0310998,-3.3247099,-9.7116404,-15.1885996,-0.20697,-7.1079702,265.9890137
wet,156.5809937,8.3849001,0.292667,0.199384,-0.0932838,0.233405,0.0507922,0.0358435,0.931624,0.312916,1.61625,3.91471,4.7101402,1.07902,2.83003,0.392393,1.3897099,-6.7729201,-13.3739996,0.951202,-4.45151,268.2579956
wet,52.7286987,8.1266403,-0.125612,-0.0741206,0.0514912,0.0996839,0.0614333,0.0688181,0.303357,0.133323,1.44547,2.7524199,3.1192,0.938392,2.06387,2.53848,-1.37262,-6.7520099,-9.2609301,-0.556519,-4.4855199,543.7630005
wet,0,15.9893999,-0.183859,-0.0210706,0.162788,0,0,0,0,0,0.832152,1.1373,1.23276,0.598804,0.950253,0.495744,-0.512512,-1.24683,-1.56329,-0.25708,-0.894928,799.460022
wet,36.2865982,9.2642899,-0.171275,-0.0388578,0.132417,0.310666,0.13877,0.106345,0.364266,0.230012,0.737654,1.1397099,1.24008,0.612293,0.932434,0.750837,-0.134521,-0.791138,-1.05811,-0.100342,-0.521027,800.2150269
wet,22.0743999,8.5604496,0.380603,0.490163,0.10956,0.324612,0.17167,0.135261,0.436656,0.26705,0.693182,1.14171,1.3065799,0.502056,0.910881,0.329218,0.098999,-0.487183,-0.917664,0.216797,-0.272263,800.5609741
wet,0,12.2341995,0.0125084,0.0084394,-0.004069,0.0382795,0.0408213,0.0566112,0.055333,0.0477612,0.512023,1.03635,1.29711,0.175644,0.755282,0.0083563,-0.132751,-0.820435,-1.38293,0.0053711,-0.582687,800.1140137
wet,17.0379009,8.5571098,0.12531,0.0651073,-0.0602032,0.237027,0.0593664,0.0836054,0.538435,0.229608,0.940706,1.96178,2.24775,0.418212,1.39211,0.990873,-0.310791,-2.48877,-3.9505,0.0560303,-1.67351,593.0050049
wet,0,20.6450996,0,0,0,0,0.0253352,0.0162684,0,0.0104009,0.679285,1.31765,1.5529701,0.253508,0.950853,0,-0.272644,-1.2478,-1.85718,-0.0193481,-0.849243,800.0999756
wet,116.6419983,8.15277,0.263129,0.0928983,-0.170231,0.381582,0.186407,0.15617,0.533249,0.314352,1.21111,1.66801,1.89285,0.875618,1.4119,1.97893,0.260559,-0.601868,-1.15283,0.315918,-0.294556,802.1829834
wet,46.6339989,11.3037996,-0.0291612,-0.0755983,-0.046437,0.153123,0.0782972,0.0597113,0.400703,0.172959,1.17619,1.70906,1.9110301,0.749146,1.38636,1.60972,-0.626343,-1.68469,-2.24335,-0.0717163,-1.15652,800.8720093
wet,0,13.8924999,0,0,0,0,0,0,0,0,0.718685,1.31409,1.48815,0.17994,0.925216,0,-0.211182,-1.21393,-1.8282501,-0.0061035,-0.814865,800.0999756
wet,0,11.4076004,0,0,0,0,0,0,0,0,0.867837,1.38779,1.54182,0.265501,1.01574,0,-0.350586,-1.39166,-1.98822,-0.0162354,-0.936676,800.0999756
wet,9.9451504,7.1683998,0.0419711,0.138139,0.0961681,0.491464,0.216833,0.1356,0.787001,0.407724,0.668697,1.25643,1.57173,0.536528,1.00835,1.32425,0.17334,-0.651306,-1.3710901,0.193726,-0.413834,801.9530029
wet,17.4204006,9.0879498,-0.217767,-0.124225,0.0935421,0.210806,0.175541,0.132263,0.129978,0.162147,0.821624,1.2392401,1.54563,0.524434,1.03273,0.777016,-0.585144,-1.2334,-1.90686,-0.289429,-1.00371,801.7260132
wet,6.25741,8.2528095,0.355436,0.181771,-0.173665,0.510325,0.267515,0.21779,0.7253,0.430233,0.708102,1.18101,1.55481,0.517167,0.990271,0.447801,0.287231,-0.418701,-1.29089,0.166687,-0.313919,802.8839722
