class,slp,sp21,sp11,sp7,rph21,rph11,rph7,diss21,diss11,diss7,slpmn21,slpmn11,slpmn7,sei,hli,asp_lin,sar,ssr21,ssr11,ssr7,crossc21,crossc11,crossc7,planc21,planc11,planc7,proc21,proc11,proc7,longc21,longc11,longc7,us_dist,state_dist,local_dist,strm_dist,strm_cost,us_cost,state_cost,local_cost,steve,dspm,drain
not,25.7451992,-1.19269,-0.0600586,-0.0199585,60.8911018,24.5566998,10.3137999,0.387437,0.484806,0.509813,22.3857002,23.6368008,24.7390003,12.0957003,1.07417,242.5399933,4.4408202,0.429,0.488004,0.511388,-0.0024023,-0.0018652,-0.001551,0.0083112,0.0043299,0.0033679,-0.0078654,-0.0020765,0.0008633,-0.0088714,-0.0026806,0.001152,13064.59961,7527.279785,510.3919983,28.2842999,649.6270142,38359.60156,40256.5,3151.679932,4,3,2
not,10.9062996,-1.24121,-0.45282,-0.206116,17.0776005,4.24261,1.6197701,0.516433,0.491884,0.480026,11.8706999,11.3923998,10.6819,-8.4280396,0.146149,325.3380127,4.0735798,0.585874,0.54357,0.521408,-0.0030211,-0.0054809,-0.0062754,0.0154714,0.0285915,0.0339847,0.0008574,0.000138,-0.0002592,0.0009069,0.0001457,-0.0002726,22387.90039,228.0350037,20,186.8150024,2143.669922,56149.69922,3215.350098,153.2749939,3,3,2
not,4.6215,-3.67029,-1.34991,-0.575836,25.0463009,4.0634098,0.947411,0.0207652,0.0273764,0.052176,13.0347996,10.6275997,8.2773304,-2.77672,0.116998,307.1279907,4.0130501,0.219507,0.187854,0.191309,-0.0009249,-0.0007898,-0.0006785,0.0043992,0.0048912,0.0052833,-0.0090338,-0.0172672,-0.0213798,-0.0096394,-0.0179469,-0.0219109,460,460,98.9949036,164.0119934,308.243988,789.6309814,789.6309814,250.3130035,5,1,2
not,7.4713602,-1.27054,-0.664597,-0.341431,5.7007499,2.3469801,0.844975,0.252518,0.248327,0.288919,6.0881801,7.6184001,7.6905098,-4.9104099,0.580638,314.3450012,4.0342498,0.40047,0.36275,0.377869,-0.0004345,-0.0009674,-0.0021769,0.004455,0.0077815,0.016491,-0.0020716,-0.0046631,-0.0070358,-0.0021012,-0.0047717,-0.0072205,8362.349609,4532.240234,70,498.196991,1431.329956,26134.5,8888.480469,153.7070007,5,6,2
not,7.4949598,-3.1956799,-1.0199,-0.393616,18.2919998,3.7191999,0.462059,0.153102,0.176735,0.303615,15.4710999,12.1351004,8.2837296,-2.36573,0.752039,259.4150085,4.0344701,0.327548,0.282537,0.405145,-0.0005872,-0.0013155,-0.0093628,0.0046656,0.0086037,0.082409,-0.0096367,-0.0128541,-0.0065996,-0.0098665,-0.0133074,-0.0067278,3112.070068,1681.579956,450,10,166.9550018,20626.5,6304.52002,3629.570068,4,3,2
not,0.916983,-0.106262,-0.0002441,0.0259399,0.0344863,0.0104663,0.0044478,0.335105,0.498898,0.550753,1.11294,0.818792,0.708554,0.602677,0.929824,229.2109985,4.0005102,0.419244,0.499449,0.468738,-0.0005644,-0.0005316,-0.0002885,0.110527,0.0705559,0.0317562,-0.0003328,-0.0001778,-0.0003086,-0.0003328,-0.0001779,-0.0003086,18372.59961,5110.629883,102.9560013,53.8516006,25.0436001,20355.80078,7712.129883,161.9299927,3,1,1
not,5.9994502,-0.0713806,-0.0669861,-0.0281982,4.8786402,1.4748,0.586586,0.516393,0.468705,0.497123,6.0293498,6.43437,6.39958,2.9603701,0.713135,117.1780014,4.0220299,0.52484,0.482828,0.506773,-0.0002494,-1.77E-05,-0.0003349,0.0023973,0.0001642,0.003068,0.0001023,-0.000556,-0.00068,0.000104,-0.0005657,-0.0006922,191.0500031,191.0500031,156.2050018,290.6889954,1539.859985,1075.599976,1075.599976,588.7399902,1,3,2
not,3.55264,-0.272888,-0.117836,-0.0723114,0.167087,0.0415622,0.031337,0.285679,0.47352,0.506145,1.887,1.42497,1.58731,1.4032201,0.0516161,260.1199951,4.0077,0.409589,0.609284,0.595199,-0.0013619,-0.0010588,-0.0009841,0.116938,0.0735811,0.049974,-0.0001153,-0.0001061,-0.0010524,-0.0001153,-0.0001061,-0.0010531,9774.69043,2129.060059,246.9819946,298.32901,213.397995,12741.40039,1302.890015,189.173996,5,4,1
not,22.6273003,-1.32556,-0.505005,-0.215454,57.2445984,15.6694002,6.3628802,0.431,0.465121,0.476199,20.1516991,20.0014992,20.1732998,-6.1767101,0.129137,73.3996964,4.33357,0.474302,0.496723,0.497556,-0.0023444,-0.0052716,-0.0064028,0.0064961,0.0146931,0.0176817,-0.0014378,-0.0016496,-0.002025,-0.0017277,-0.0019781,-0.0024361,11018.40039,11018.40039,1663.369995,300,6867.390137,34070.60156,34070.60156,19900.09961,4,3,2
not,5.0171299,0.322388,0.0220337,0.0518799,3.7472301,0.663975,0.338839,0.716881,0.542482,0.579752,6.6346102,5.15096,4.7382002,3.0106299,0.249876,122.4710007,4.0153799,0.684281,0.535971,0.557642,0.0005395,0.0001839,-0.000417,-0.00517,-0.0024913,0.0053673,0.0027654,0.0004725,-0.0003356,0.0028107,0.0004764,-0.0003386,15867.5,2680.389893,223.6069946,196.977005,1211.689941,30407.09961,5347.200195,1407.119995,2,4,1
not,20.9652996,-1.7594,-0.355591,-0.0636597,74.6111984,18.7499008,6.59268,0.497134,0.498895,0.481825,25.5186996,23.7723999,21.4459,19.9416008,0.237829,156.6029968,4.2835798,0.539513,0.516795,0.487729,-0.007873,-0.0079518,-0.0027523,0.0215014,0.0198115,0.007061,0.0004936,-0.0025743,-0.001017,0.0005961,-0.0032208,-0.0012573,23729.19922,2692.229981,510.0979919,10,218.2680054,114250,31470.40039,4944.600098,1,3,4
not,2.92504,-0.0764923,-0.0410004,-0.0293274,0.816864,0.244335,0.107306,0.377807,0.439149,0.401848,2.5868101,2.6340001,2.6805,-2.77246,0.0594772,18.6229992,4.0052199,0.397258,0.459992,0.424702,0.0003157,0.0003901,0.0003032,-0.0078346,-0.0089359,-0.0066685,-0.0003739,-0.0005191,-0.0007941,-0.0003748,-0.0005205,-0.0007966,8949.620117,314.006012,294.2789917,200,304.7600098,27487.69922,832.9609985,430.2829895,6,4,1
not,16.9186993,-3.42801,-1.0750099,-0.435059,28.8785992,9.8950596,4.4471798,0.390118,0.383867,0.414142,17.0715008,17.6989994,16.9414005,-5.72264,0.308606,66.9833984,4.1809602,0.554937,0.467097,0.461913,-0.0063961,-0.0120008,-0.0083058,0.0291862,0.0442562,0.0279009,-0.002306,-0.0063863,-0.0054046,-0.0024741,-0.0071035,-0.0061387,13123.7002,3306.050049,1225.890015,366.7420044,3301.27002,20052.30078,8216.339844,6105.209961,4,3,2
not,17.6842995,0.505966,0.622314,0.330917,26.6751003,11.6883001,4.7079401,0.501657,0.580248,0.591125,13.8664999,16.5212994,17.6993008,11.0748997,0.171356,228.7129974,4.1984,0.475169,0.531912,0.551249,-0.0001117,0.0009122,0.0030387,0.0005481,-0.0031195,-0.0096734,-0.0026398,0.0016604,0.0062732,-0.002806,0.0018778,0.0072243,7418.709961,10601.2998,130,22.3607006,375.5119934,9818.570313,21838.30078,1396.280029,1,3,2
not,3.5106001,1.18433,0.424133,0.199463,3.8938401,0.741367,0.218457,0.787625,0.748843,0.696154,6.2100401,4.96415,4.2087998,3.5053401,0.051962,183.5449982,4.0075202,0.656864,0.636815,0.592014,0.000942,0.0022157,0.0025225,-0.012333,-0.027756,-0.0359011,0.001738,0.0036597,0.0039962,0.0017532,0.0036947,0.0040259,22838.30078,3258.540039,277.3089905,186.0110016,1275.130005,39885.69922,18067.30078,1670.290039,7,3,2
not,24.9888,1.25183,0.718201,0.296234,92.2464981,27.9417,10.3030005,0.455797,0.536908,0.543979,23.5963001,26.2987003,25.3115005,-22.6637993,0.876804,31.3759995,4.4131098,0.420834,0.504055,0.519451,0.0038519,0.0073721,0.0075966,-0.00892,-0.0153017,-0.0159206,-0.0022492,0.0009623,0.0045839,-0.0029069,0.001316,0.0062353,9236.070313,1001.700012,549.1810303,278.0289917,3465.530029,21585.19922,6506.680176,5624.129883,4,5,2
not,26.3855991,-0.377014,-0.272339,-0.244965,109.9850006,33.3163986,13.2740002,0.432827,0.459447,0.464491,26.0240002,27.4738998,28.0065002,14.8414001,0.42967,122.4440002,4.4651699,0.442139,0.471769,0.482085,0.0014921,0.0019293,-7.88E-05,-0.0030531,-0.003738,0.0001489,-0.0021387,-0.00212,-0.0021482,-0.002949,-0.0030213,-0.0031102,5171.779785,5325.310059,442.0409851,530.7540283,7354.220215,19227.90039,23561.30078,3945.389893,4,3,2
not,22.9335003,-0.535461,-0.449097,-0.222717,130.628006,32.1272011,11.5608997,0.408398,0.414038,0.426485,28.7917995,27.7292995,26.8239002,6.8873401,0.0518728,252.0630035,4.3432999,0.419923,0.433933,0.442698,0.0043804,0.0030341,0.0015976,-0.0080933,-0.005811,-0.0031761,-0.0023758,-0.0045048,-0.0063133,-0.0034928,-0.0064673,-0.008855,11224.7002,7839.040039,843.8010254,479.269989,6292.040039,23134.5,23124.30078,8944.219727,2,7,2
not,22.7000008,0.354889,0.376556,0.201324,33.7753983,19.2835999,8.6331396,0.454269,0.506201,0.553362,17.1639004,20.2056007,22.9099998,3.2920499,0.107287,99.4782028,4.3358598,0.438659,0.482642,0.536141,0.0024125,0.0025571,0.0023308,-0.010738,-0.006784,-0.0055308,-0.002842,0.0008665,0.0034551,-0.0030599,0.0010576,0.0044153,14926.09961,582.4089966,284.605011,608.3579712,3283.870117,14559.2002,3170.76001,1977.439941,3,3,2
not,27.8048992,-0.63797,-0.344849,-0.19928,130.9779968,36.2204018,14.4308996,0.500186,0.50318,0.504273,28.6154003,28.8950996,28.8120003,15.4475002,0.0866001,123.6910019,4.52212,0.514154,0.517608,0.517954,-0.0019031,-0.0032348,-0.0056441,0.003498,0.0058584,0.0102597,0.0002663,0.0005208,0.0005638,0.0003929,0.0007764,0.0008382,5682.25,2971.5,120.4160004,779.3590088,10123.5,17443.19922,12948,2601.889893,7,3,2
not,11.6971998,-0.487122,-0.356262,-0.223633,20.5118008,5.58113,2.10007,0.485986,0.467987,0.469761,12.3888998,12.5994997,12.1264,-11.5981998,0.619999,347.3320007,4.0848298,0.51364,0.507239,0.508528,-0.0010802,-0.002074,-0.0040832,0.0051371,0.0094765,0.0191406,-0.000295,0.000515,0.0001193,-0.0003148,0.0005524,0.0001275,29847.59961,7110.029785,350.1430054,792.4650269,6160.839844,98987.39844,21911.59961,3419.159912,8,5,2
not,20.7506008,-1.55946,-0.0898743,0.0496826,33.3886986,13.1927996,6.1561599,0.475337,0.489926,0.50093,20.0023994,18.9706001,19.2523003,7.5985398,0.380911,245.0039978,4.2774701,0.536349,0.496024,0.495823,-0.0059863,-0.0036983,6.10E-06,0.0264955,0.0129907,-1.80E-05,0.0002229,-0.003646,-0.0012648,0.0002402,-0.0040981,-0.0014914,11054.2002,1010.200012,111.8030014,130.3840027,1618.800049,12308.5,3658.570068,1363.459961,3,3,2
not,2.2537601,-1.72562,-0.495239,-0.121803,3.0805399,0.615854,0.145217,0.209914,0.276645,0.380903,7.3206301,6.4706101,4.22894,-1.5439,0.0454514,43.6949997,4.0030999,0.45324,0.417061,0.449118,-0.0052455,-0.0094474,-0.0081429,0.138841,0.238135,0.181007,-0.0004295,-0.0006608,-0.0010742,-0.0004304,-0.0006624,-0.0010775,8807.330078,4681.879883,50,340.1470032,1220.810059,14575.09961,6376.009766,192.3970032,8,6,2
not,25.0132999,-1.12091,-0.406128,-0.132446,66.3535995,20.1811008,9.03543,0.421123,0.430126,0.467268,21.0147991,21.6606007,22.8281994,13.7964001,0.771782,124.7310028,4.41399,0.455914,0.454521,0.47928,-0.0006127,-0.0015902,-0.0025447,0.0016026,0.0040177,0.006123,-0.0020514,-0.0034912,-0.0039839,-0.0025172,-0.0043429,-0.0050594,16294.2998,3677.639893,232.5939941,296.1419983,5082,31946.40039,10210.40039,4933.970215,3,3,2
not,3.0523701,-0.126831,-0.134399,-0.0964966,0.700834,0.333825,0.170359,0.376599,0.343987,0.32232,2.1624,2.8101799,3.1156199,2.1215701,0.0704403,131.151001,4.0056801,0.420765,0.404401,0.389548,0.0003064,0.0003274,0.0003099,-0.0092092,-0.0069325,-0.0056533,-0.0001848,-0.0007257,-0.0021106,-0.0001851,-0.0007281,-0.0021201,15626.59961,2551.570068,150,215.4069977,1617.5,52233,18032.30078,1073.810059,1,3,2
not,22.6198997,0.423462,0.0101318,-0.0893555,68.5081024,19.1700001,7.8941498,0.516479,0.499383,0.496547,21.6152,21.7334995,21.8633003,21.2014008,0.04882,198.3430023,4.3333402,0.503814,0.498792,0.504896,0.0016321,0.0019206,0.001839,-0.0041749,-0.004844,-0.0045813,0.0006353,0.0004968,0.0005731,0.0007864,0.0006185,0.0007171,2024.099976,16006.2002,1150.040039,127.2789993,2392.469971,7697.069824,41610.10156,6288.959961,3,3,2
not,34.9911003,0.167969,-0.148193,-0.109192,190.8560028,53.7669983,21.4764996,0.520313,0.486015,0.500519,33.3377991,33.8132019,33.6999016,26.0305996,0.0536512,221.9819946,4.8825698,0.517232,0.491078,0.506838,0.000677,0.0006608,-0.0014744,-0.0010255,-0.0009881,0.0021977,0.0009439,0.0002782,-0.0002713,0.0016238,0.0004844,-0.0004737,13685.09961,3537.360107,230.8679962,201.2460022,6052.359863,31029,37141.39844,6176.629883,4,3,2
not,18.3073997,0.877747,0.174866,0.0664063,47.3981018,13.2916002,5.41364,0.620327,0.552095,0.531003,17.8307991,18.2483997,18.4951,11.5001001,0.555086,128.9290009,4.2132502,0.587751,0.539908,0.523513,0.0006128,0.000142,-0.000232,-0.0019131,-0.000429,0.0006919,0.0037866,0.0030525,0.0024738,0.004384,0.0035678,0.0029023,17160.5,939.8400269,70.710701,455.4119873,6157.100098,44743.39844,10756.09961,752.7470093,4,3,2
not,26.3274002,1.6190799,0.401489,0.0976563,100.6959991,29.5615997,11.9329004,0.527825,0.508077,0.503989,25.8684006,26.4855995,26.6604004,21.5415993,0.810925,215.2070007,4.4629202,0.486594,0.489051,0.496641,0.0057108,0.0077119,0.0073245,-0.0122651,-0.0157591,-0.0147532,9.08E-05,0.0004623,0.0003294,0.0001219,0.000638,0.0004584,80,17167,126.4909973,92.1953964,2156.070068,2055.76001,58477.69922,2547.139893,7,3,2
not,7.0929599,-1.02959,-0.597702,-0.326477,6.97787,2.4207799,0.940968,0.198897,0.23646,0.305729,6.7194901,7.9212098,8.0181799,-2.5564101,0.300867,72.7566986,4.0308499,0.309008,0.329493,0.390471,0.0012883,0.0009529,-0.0009178,-0.0127398,-0.0073357,0.0068996,-0.0021882,-0.0050892,-0.007003,-0.0022219,-0.0052185,-0.0071897,1170,156.5249939,156.5249939,592.2839966,668.492981,1563.280029,406.9509888,406.9509888,5,4,1
not,15.8758001,0.43515,0.461884,0.374084,30.7133007,9.2811203,3.8326199,0.502408,0.525032,0.545276,14.9082003,15.3235998,15.9116001,13.4041996,0.0622141,148.3619995,4.1586199,0.484086,0.486823,0.49697,0.0004743,0.00134,0.0032935,-0.0018683,-0.004934,-0.0117337,-0.0010382,-0.000663,4.55E-05,-0.0011402,-0.0007377,5.09E-05,4557.390137,1536,692.6040039,184.3910065,1726.189941,35440.69922,9578.089844,4715.100098,4,5,2
not,8.3788099,-2.7937601,-1.05255,-0.317078,7.7695799,2.35818,0.881036,0.324044,0.354687,0.418827,11.6489,12.401,11.9181995,-8.3344498,0.0971078,7.1307402,4.04316,0.560566,0.515653,0.494049,-0.0070722,-0.0157721,-0.0223724,0.103606,0.184537,0.247065,-7.38E-05,-0.0013429,-0.0022856,-7.43E-05,-0.0013577,-0.0023137,19683.09961,2628.399902,120.8300018,205.1829987,1791.900024,50875.5,5202.160156,688.2490234,3,3,2
not,26.5095005,-0.3974,-0.256226,-0.255981,130.6080017,36.3871002,13.7433004,0.518643,0.5076,0.485152,28.4542007,29.0345001,28.7129993,-23.7977009,0.330479,331.5559998,4.4699702,0.527487,0.518293,0.502786,-0.0017302,-0.0018758,-0.0017724,0.0031912,0.0034103,0.0032662,0.0008791,0.0012699,0.0005658,0.001294,0.0018878,0.0008333,30000.19922,8255.910156,734.9829712,246.9819946,5917.729981,151090,70253.5,9784.830078,1,3,4
not,9.3028698,-0.0603638,0.0930176,0.0305786,14.6524,3.3754799,1.18993,0.595861,0.578833,0.548354,11.0841999,9.9035702,9.1757402,0.552135,0.0655045,97.300499,4.0533099,0.599451,0.56606,0.541246,-0.0026967,-0.001498,-0.0005705,0.014802,0.008733,0.003512,0.000398,0.0017232,0.0021006,0.0004179,0.0017998,0.0021843,13168.09961,9597.379883,160,223.6069946,2190.909912,37610.80078,19822.09961,1724.189941,1,3,2
not,14.6089001,-1.1361099,0.1073,0.252686,25.0331993,9.7574997,4.2497802,0.474041,0.553049,0.531041,17.4545002,16.4202003,16.8047009,-14.5875998,0.0870656,4.3530502,4.1336398,0.53283,0.544769,0.499991,-0.0031379,-0.0052956,-0.0005664,0.0162169,0.0196839,0.0019528,-0.0024688,0.0012706,7.05E-05,-0.0026088,0.001411,7.96E-05,8251.719727,6546.149902,278.927002,328.0239868,2890.419922,14290.09961,25702.09961,2739.479981,4,3,2
not,10.8317003,0.180664,-0.0310059,-0.0522461,42.6977997,8.5670605,2.7595201,0.555644,0.520205,0.480882,17.8633003,15.7343998,14.1412001,-9.4080095,0.460715,27.0905991,4.0725598,0.548976,0.522674,0.488318,-0.0006716,0.0002368,0.0006575,0.0022175,-0.0008514,-0.0026139,0.0014699,0.0008304,-0.0012458,0.0016768,0.0009286,-0.0013659,6105.729981,1176.859985,339.5589905,276.5859985,5034.470215,21896.09961,15174.5,5503.100098,4,3,2
not,13.3128996,0.834351,0.103943,-0.0010986,19.0967007,5.8626399,2.4995799,0.573861,0.530472,0.52317,11.9035997,12.3374996,12.7826996,-13.1998997,0.474824,348.2900085,4.1104598,0.526901,0.519433,0.523346,0.0018902,0.0018349,0.0004776,-0.0091785,-0.008468,-0.0021379,0.0015088,0.0026297,0.001836,0.0016058,0.0028171,0.0019752,7142.720215,5607.580078,294.2789917,106.3010025,1487.359985,21220.5,22576.90039,4094.199951,1,3,2
not,23.5352001,0.231354,0.247742,0.021347,41.3683014,18.5786991,9.1837702,0.500668,0.518638,0.486738,18.0856991,21.6551991,23.4734993,-20.5974998,0.555717,28.4333992,4.3629298,0.490105,0.503469,0.484865,-0.0030815,0.0016369,0.0100058,0.0112532,-0.004569,-0.0236737,0.0008225,0.0010816,0.0002489,0.0009167,0.0012964,0.0003184,4911.470215,5894.060059,155.5630035,40,705.8369751,4336.870117,8092.959961,1179.939941,1,5,4
not,2.71961,-0.0740356,0.151611,0.193604,1.65803,0.192482,0.0507898,0.297158,0.312773,0.575948,4.2442698,3.4644301,2.83757,2.30513,0.0976961,129.2250061,4.0045099,0.307678,0.256815,0.396099,0.0004865,0.0001857,0.0015971,-0.008984,-0.0041729,-0.0580812,-0.0018306,-0.003401,-0.0023389,-0.0018386,-0.0034111,-0.0023415,14332.09961,5247.859863,0,50,82.8323975,29267,8431.620117,0,2,1,7
not,19.3278008,1.3443,0.305603,0.0742798,44.5700989,13.4736004,5.6370001,0.523464,0.498176,0.49861,18.2523994,18.4414997,18.8869991,13.9709997,0.854738,137.1190033,4.2389002,0.47255,0.476957,0.49036,0.0054262,0.0058392,0.0044964,-0.0174042,-0.0177546,-0.0131204,0.0005906,0.0003641,-0.0001193,0.0006788,0.0004247,-0.000141,1431.709961,10718.7002,319.5310059,358.4689941,8173.430176,18984.5,53671,4024.040039,4,3,2
not,1.91601,0.461655,0.13002,0.0666199,1.66558,0.518574,0.157967,0.489693,0.407366,0.483633,4.2934499,4.3030701,3.7409501,1.8659,0.339649,182.2929993,4.0022402,0.413317,0.372005,0.442481,0.0010112,0.0024641,0.0020359,-0.0173295,-0.0385715,-0.0320525,0.0002276,-0.0003045,-0.0016272,0.0002288,-0.0003064,-0.0016371,2682.870117,1214.329956,40,977.4459839,1368.23999,3767.790039,1880.560059,142.8939972,5,6,2
not,28.9044991,-1.14825,-0.0505981,-0.0544434,105.237999,37.0396996,14.9623003,0.439997,0.478387,0.47719,27.2222996,28.9209003,29.2915001,3.4688201,0.0978979,96.9179001,4.5692,0.467201,0.480472,0.480733,-0.0009386,0.0020944,0.003407,0.0021414,-0.0037828,-0.0060798,-0.0060112,-0.0017555,-0.0015537,-0.007824,-0.0026217,-0.0023402,11840.5,8534.94043,161.2449951,188.6799927,2576.709961,18456.69922,18446.40039,2437.26001,4,3,2
not,23.9797993,3.5768399,0.981384,0.341736,69.3620987,23.5776005,10.3838997,0.750117,0.647525,0.584904,21.8953991,22.8908997,24.5545998,-2.56124,0.601454,84.4822998,4.3778601,0.637269,0.594428,0.55809,0.002948,0.0050866,0.0055908,-0.0079417,-0.0120392,-0.0123055,0.0080548,0.0085137,0.0077978,0.0097757,0.0108923,0.0103327,8080,4413.669922,473.8139954,290.6889954,4467.629883,29605.5,31502.40039,6334.890137,4,3,2
not,2.2876699,0.108765,0.0780029,0.0484009,0.0617249,0.0321079,0.0189923,0.600798,0.641845,0.704788,1.37796,1.15479,1.2244999,2.27876,0.210345,183.7749939,4.00319,0.514097,0.526912,0.617207,0.0002539,9.36E-05,0.0002367,-0.0316234,-0.0076532,-0.0140075,-4.45E-05,0.0001338,0.0009781,-4.45E-05,0.0001338,0.0009786,18445,92.1953964,31.6228008,143.1779938,132.4349976,34052.39844,319.2520142,31.7672005,4,1,2
not,31.9521999,1.18909,0.467102,0.255188,133.8269958,42.104599,17.1825008,0.562969,0.532121,0.527885,28.5034008,30.2392006,30.9969006,-19.6124001,0.40116,52.3130989,4.7142601,0.537575,0.513549,0.511735,0.001158,0.0024438,0.0036529,-0.0021439,-0.0041957,-0.0060962,0.0021489,0.0018226,0.0012436,0.003155,0.0028248,0.0019703,18341.30078,2405.040039,1381.959961,152.6430054,4142.089844,30144.90039,8884.94043,7459.799805,4,3,2
not,10.7575998,-1.58301,-0.658768,-0.309708,14.3487997,5.63271,2.3710201,0.217456,0.25803,0.325016,11.5607004,11.6854,12.2040005,10.7575998,0.0696378,182.9570007,4.0715499,0.326581,0.328324,0.375477,-5.92E-05,0.0012415,0.0009904,0.0004855,-0.0062893,-0.0046581,-0.0056861,-0.0084142,-0.0102024,-0.0058134,-0.0089108,-0.010902,10671.90039,594.6430054,205.1829987,30,211.8619995,32186.30078,3450.399902,981.1069946,1,3,2
not,6.62714,0.839996,0.828186,0.462158,7.3710399,2.6647501,0.932497,0.611022,0.714351,0.747365,10.1893997,9.7465696,8.8944798,0.999058,0.676377,89.7774963,4.0269098,0.547264,0.598011,0.640157,0.0003161,0.0002583,0.003942,-0.0028129,-0.0018405,-0.0291531,-0.0012972,0.0039954,0.0083493,-0.0013219,0.004114,0.0085793,20109.40039,749.4660034,58.3095016,215.4069977,1973.27002,28046.40039,2662.229981,377.3540039,2,3,2
not,5.7051101,1.20544,0.346375,0.182251,4.6022201,0.936144,0.410834,0.750656,0.590402,0.601687,8.3652601,5.4359198,5.4376402,-1.57959,0.418422,277.4320068,4.0199099,0.659783,0.507219,0.530727,0.005766,0.0023787,0.0025072,-0.0914145,-0.0296634,-0.0286706,2.27E-05,0.0016516,0.0023676,2.28E-05,0.0016676,0.0023949,4211.990234,5382.379883,10,270.7399902,3460.540039,8448.540039,8438.290039,57.4440002,7,3,2
not,8.6318197,-0.56778,-0.0646362,0.0337219,4.5278301,1.8661,0.976174,0.441054,0.495134,0.546338,6.8174901,7.58637,8.0681,8.3010597,0.175828,172.5890045,4.0458298,0.495311,0.506028,0.537775,-0.0017501,-0.0019717,-0.001644,0.0177545,0.0169811,0.0121357,-0.0010447,-0.0013772,-0.0001669,-0.0010599,-0.0014051,-0.0001715,1850,3879.189941,240.8320007,90,520.8099976,6389.790039,23233.90039,1374.569946,2,5,1
not,5.40943,-2.5237401,-1.75824,-1.2736501,4.1833701,1.51105,0.642973,0.133872,0.0997623,0.0820851,7.9617701,10.0543003,10.8191004,-5.4028001,0.663435,9.3133602,4.01789,0.399191,0.391732,0.403336,0.0001728,0.0013366,-0.0010935,-0.0022729,-0.0206082,0.0247696,-0.0037264,-0.0080151,-0.0121455,-0.0037588,-0.0080657,-0.012181,8406.719727,10324,53.8516006,0,78.6822968,10236,22987.5,115.2720032,4,1,1
not,20.2364006,1.4148901,0.742828,0.298126,42.3073006,15.6050997,6.4721799,0.518326,0.588867,0.582669,17.7033997,19.7936993,20.0403996,10.974,0.361522,124.8150024,4.2631502,0.462829,0.542358,0.552417,0.0033409,0.004509,0.0055052,-0.0125303,-0.0127727,-0.0151169,-0.0021602,0.0035531,0.0065278,-0.0023946,0.0042375,0.0078685,2510.320068,2510.320068,654.3699951,70.710701,989.7639771,5224.220215,5224.220215,3971.909912,1,3,2
not,5.7100801,1.0524,0.148315,0.0398865,9.3872004,1.63322,0.572221,0.835841,0.683754,0.608314,9.1120195,6.73734,6.3806701,2.21966,0.630962,113.9560013,4.0199499,0.756942,0.655078,0.595263,0.0009953,-0.0007226,-0.0013432,-0.0071228,0.0062422,0.0120567,0.0060008,0.0048747,0.003656,0.0061774,0.004973,0.0037243,10260,4051.77002,30,184.3910065,2555.879883,15692.5,14700.7002,75.0495987,4,3,2
